id	osmid	x	y
0	370532356	14.4350983	50.0756871
1	298295300	14.545335199999998	50.0157747
2	3676872713	14.415395199999999	50.0660118
3	3676872715	14.4152219	50.0661365
4	112189451	14.5877649	50.106891600000004
5	21299215	14.4871422	50.1275076
6	21299216	14.4870807	50.1277194
7	3676872721	14.415305400000001	50.0663805
8	21299217	14.486528400000001	50.1274453
9	21299221	14.485269800000001	50.1276766
10	36257817	14.555001500000001	50.0600156
11	36257818	14.555597099999998	50.060081
12	36257819	14.556372699999999	50.0602474
13	36257821	14.556420600000001	50.058344500000004
14	245563431	14.517601800000001	50.0542012
15	357703721	14.312068	50.0323669
16	120160298	14.5461601	50.012965200000004
17	1440243761	14.3976282	50.09510220000001
18	36257842	14.579865099999997	50.0557988
19	120160307	14.547331900000001	50.0117792
20	66576437	14.492315300000001	50.0349289
21	25968696	14.4946224	50.0294068
22	21258304	14.4574364	50.038583100000004
23	21258305	14.457612300000003	50.038455
24	517603394	14.387411800000002	49.96967
25	3889578052	14.370733900000001	50.056796399999996
26	29581384	14.4426481	50.09832479999999
27	171606095	14.5407747	50.135658899999996
28	32948307	14.4497247	50.0599757
29	483414	14.573422699999998	50.107144500000004
30	21258327	14.4610221	50.0458734
31	6757441624	14.508719400000002	50.0207271
32	3135742041	14.3973052	49.9950405
33	6757441625	14.5088995	50.0204096
34	26804315	14.3471515	50.0959686
35	483415	14.573998699999999	50.1077879
36	483422	14.548205300000001	50.0973453
37	105046111	14.285915	50.0295622
38	27025504	14.450088800000001	50.0601883
39	105078881	14.347644	50.0193439
40	483424	14.546872800000001	50.0942275
41	108216419	14.4946978	50.1486473
42	66576483	14.4926888	50.034890000000004
43	66576485	14.4924232	50.0346234
44	483428	14.5348529	50.0919561
45	483432	14.528910699999999	50.0929598
46	123011177	14.487724599999998	50.1553855
47	108216425	14.4906856	50.1485875
48	123011187	14.489082000000002	50.1540255
49	26050679	14.344743300000001	50.0810521
50	25935995	14.4317015	50.0770427
51	123011197	14.494549	50.14249279999999
52	29581441	14.445552900000001	50.0982562
53	29581445	14.4500744	50.1006286
54	150749318	14.469600199999999	50.1187985
